25.000000	25.000000	0.000000	
25.987483	25.157723	0.158384	
26.972064	25.332657	0.175839	
27.959547	25.490380	0.158384	
28.944127	25.665314	0.175839	
29.931610	25.823037	0.158384	
30.916191	25.997972	0.175839	
31.903674	26.155694	0.158384	
32.888254	26.330629	0.175839	
33.875738	26.488351	0.158384	
34.860318	26.663286	0.175839	
35.847801	26.821009	0.158384	
36.832381	26.995943	0.175839	
37.819865	27.153666	0.158384	
38.804445	27.328600	0.175839	
39.791928	27.486323	0.158384	
40.776508	27.661257	0.175839	
41.763992	27.818980	0.158384	
42.748572	27.993915	0.175839	
43.736055	28.151637	0.158384	
44.720635	28.326572	0.175839	
45.708119	28.484294	0.158384	
46.692699	28.659229	0.175839	
47.680182	28.816952	0.158384	
48.664762	28.991886	0.175839	
49.652246	29.149609	0.158384	
50.636826	29.324543	0.175839	
51.624309	29.482266	0.158384	
52.608889	29.657200	0.175839	
53.596373	29.814923	0.158384	
54.580953	29.989858	0.175839	
55.568436	30.147580	0.158384	
56.553016	30.322515	0.175839	
57.540500	30.480237	0.158384	
58.525080	30.655172	0.175839	
59.512563	30.812895	0.158384	
60.497143	30.987829	0.175839	
61.484627	31.145552	0.158384	
62.469207	31.320486	0.175839	
63.456690	31.478209	0.158384	
64.441270	31.653143	0.175839	
65.428754	31.810866	0.158384	
66.413334	31.985801	0.175839	
67.400817	32.143523	0.158384	
68.385397	32.318458	0.175839	
69.372881	32.476180	0.158384	
70.357461	32.651115	0.175839	
71.344944	32.808838	0.158384	
72.329525	32.983772	0.175839	
73.317008	33.141495	0.158384	
74.301588	33.316429	0.175839	
75.289071	33.474152	0.158384	
76.273652	33.649086	0.175839	
77.261135	33.806809	0.158384	
78.245715	33.981744	0.175839	
79.233199	34.139466	0.158384	
80.217779	34.314401	0.175839	
81.205262	34.472123	0.158384	
82.189842	34.647058	0.175839	
83.177326	34.804781	0.158384	
84.161906	34.979715	0.175839	
85.149389	35.137438	0.158384	
86.133969	35.312372	0.175839	
87.121453	35.470095	0.158384	
88.106033	35.645029	0.175839	
89.093516	35.802752	0.158384	
90.078096	35.977687	0.175839	
91.065580	36.135409	0.158384	
92.050160	36.310344	0.175839	
93.037643	36.468066	0.158384	
94.022223	36.643001	0.175839	
95.009707	36.800724	0.158384	
95.987572	37.009958	0.210792	
96.975056	37.167681	0.158384	
97.959636	37.342616	0.175839	
98.947119	37.500338	0.158384	
99.931699	37.675273	0.175839	
100.876365	38.003308	0.334224	
101.757467	38.476234	0.492608	
102.646690	38.933708	0.475153	
103.527792	39.406633	0.492608	
104.417015	39.864107	0.475153	
105.298118	40.337033	0.492608	
106.187341	40.794507	0.475153	
107.068443	41.267432	0.492608	
107.766341	41.983630	0.798339	
108.451631	42.711900	0.815794	
109.149529	43.428097	0.798339	
109.834819	44.156367	0.815794	
110.532717	44.872565	0.798339	
111.218007	45.600834	0.815794	
111.915905	46.317032	0.798339	
112.601196	47.045302	0.815794	
113.299093	47.761500	0.798339	
113.984384	48.489769	0.815794	
114.682281	49.205967	0.798339	
115.367572	49.934237	0.815794	
116.065469	50.650434	0.798339	
116.750760	51.378704	0.815794	
117.448657	52.094902	0.798339	
118.133948	52.823172	0.815794	
118.831845	53.539369	0.798339	
119.517136	54.267639	0.815794	
120.189611	55.007759	0.833249	
120.642139	55.899509	1.101198	
121.079033	56.799022	1.118653	
121.531561	57.690772	1.101198	
121.999585	58.574488	1.083743	
122.452114	59.466238	1.101198	
122.889008	60.365751	1.118653	
123.341536	61.257501	1.101198	
123.778431	62.157014	1.118653	
124.230959	63.048764	1.101198	
124.537173	64.000726	1.259582	
124.542657	65.000711	1.565313	
124.565593	66.000448	1.547858	
124.571076	67.000433	1.565313	
124.594012	68.000170	1.547858	
124.599496	69.000155	1.565313	
124.587524	70.000083	1.582768	
124.593007	71.000068	1.565313	
124.972591	71.925225	1.181450	
125.400118	72.829228	1.129041	
126.079915	73.562629	0.823311	
127.064832	73.735657	0.173903	
128.046579	73.925849	0.191358	
129.031495	74.098877	0.173903	
130.013242	74.289070	0.191358	
130.892217	74.765939	0.497089	
131.873963	74.956131	0.191358	
132.858880	75.129159	0.173903	
133.840627	75.319352	0.191358	
134.825544	75.492380	0.173903	
135.807291	75.682573	0.191358	
136.792208	75.855601	0.173903	
137.773954	76.045793	0.191358	
138.758871	76.218821	0.173903	
139.740618	76.409014	0.191358	
140.725535	76.582042	0.173903	
141.707282	76.772235	0.191358	
142.677718	77.013594	0.243767	
143.567177	77.470608	0.474635	
144.448525	77.943077	0.492090	
145.337984	78.400090	0.474635	
146.219332	78.872559	0.492090	
147.108791	79.329573	0.474635	
147.845515	80.005767	0.742584	
148.545805	80.719625	0.794992	
149.233529	81.445598	0.812447	
149.933819	82.159456	0.794992	
150.621543	82.885428	0.812447	
151.614344	82.765649	-0.120068	
152.508436	82.317766	-0.464396	
153.410210	81.885557	-0.446941	
154.400256	81.744816	-0.141210	
155.392608	81.621377	-0.123755	
156.376096	81.802350	0.181976	
157.268825	81.351756	-0.467431	
158.169282	80.916812	-0.449976	
159.158897	80.773066	-0.144245	
